,source_id,date_time,title,excerpt,article_url,image_url,author,author_url
26,,2021-02-09 19:45:06,"New Bitcoin Trust, ECB Might Limit Digital Euro Holdings + More News",,https://cryptonews.com/news/new-bitcoin-trust-ecb-might-limit-digital-euro-holdings-more-9178.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
27,,2021-02-08 23:00:00,Crypto Listing and Delisting Announcements: Week 6,,https://cryptonews.com/news/crypto-listing-and-delisting-announcements-week-6-9166.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
28,,2021-02-08 17:11:00,Cardano and Binance Founders Take Aim At Ethereum as ADA & BNB Rally,,https://cryptonews.com/news/cardano-and-binance-founders-take-aim-at-ethereum-as-ada-bnb-9165.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
29,,2021-02-08 15:15:00,"Tesla Buys USD 1.5B Worth of Bitcoin, Might Accept BTC as Payment (UPDATED)",,https://cryptonews.com/news/tesla-buys-usd-1-5b-worth-of-bitcoin-to-accept-btc-as-paymen-9161.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
30,,2021-02-06 16:41:00,"Bitcoin Returns Above USD 40,000 In Less Than A Month",,https://cryptonews.com/news/bitcoin-returns-above-usd-40-000-in-less-than-a-month-9150.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
31,,2021-02-06 13:00:00,"Pumping, Dumping, Rallying, Jumping and 20 Crypto Jokes",,https://cryptonews.com/exclusives/pumping-dumping-rallying-jumping-and-20-crypto-jokes-9132.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
32,,2021-02-05 18:32:00,Can't Beat Crypto Regulators? Educate Them,,https://cryptonews.com/exclusives/can-t-beat-crypto-regulators-educate-them-9021.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
33,,2021-02-05 14:54:00,Net Detectives Wonder if This DOGE Whale Is Actually Elon Musk,,https://cryptonews.com/news/net-detectives-wonder-if-this-doge-whale-is-actually-elon-mu-9140.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
34,,2021-02-05 09:55:00,Ternoa Is Off to a Good Start in 2021!,,https://cryptonews.com/news/ternoa-is-off-to-a-good-start-in-2021-9136.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
35,,2021-02-04 10:40:00,PayPal to Beef up Crypto Operations with ‘Significant Investment’,,https://cryptonews.com/news/paypal-to-beef-up-crypto-operations-with-significant-investm-9121.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
36,,2021-02-03 22:00:00,'DeFi Will Eat JPMorgan' But There Are Risks Before That Meal,,https://cryptonews.com/news/defi-will-eat-jpmorgan-but-there-are-risks-before-that-meal-9119.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
37,,2021-02-03 14:31:00,Active Addresses Number of Tether's Tron Version Eclipsed Ethereum Version,,https://cryptonews.com/news/active-addresses-number-of-tether-s-tron-version-eclipsed-et-9114.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
38,,2021-02-03 13:32:00,"1,400+ Firms Flock To Learn About Bitcoin, But 'There Is No Playbook'",,https://cryptonews.com/news/1-400-firms-flock-to-learn-about-bitcoin-but-there-is-no-pla-9111.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
39,,2021-02-03 12:01:48,Binance Pay Launched 'Softly' and Binance Card 'Going Strong' - CEO,,https://cryptonews.com/news/binance-pay-launched-softly-and-binance-card-going-strong-ce-9110.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
40,,2021-02-02 19:47:42,"Bitcoin ATM Boom, OKEx's Lightning, India's Blockchain Plan + More News",,https://cryptonews.com/news/bitcoin-atm-boom-okex-s-lightning-india-s-blockchain-plan-mo-9098.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
41,,2021-02-02 11:15:33,Colombian Banks to Work with Exchanges on Year-long Crypto Pilot,,https://cryptonews.com/news/colombian-banks-to-work-with-exchanges-on-year-long-crypto-p-9095.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
42,,2021-02-01 23:00:00,Crypto Listing and Delisting Announcements: Week 5,,https://cryptonews.com/news/crypto-listing-and-delisting-announcements-week-5-9088.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
43,,2021-02-01 16:21:43,Crypto Market Sentiment Almost Unchanged with Tether Taking a Lead,,https://cryptonews.com/news/crypto-market-sentiment-almost-unchanged-with-tether-taking-9085.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
44,,2021-01-30 12:32:00,CREAM Finance: Is This the Next Unicorn in DeFi?,,https://cryptonews.com/news/cream-finance-is-this-the-next-unicorn-in-defi-9075.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
45,,2021-01-12 12:29:11,Crypto M&A Growth Shows How Fast Sector Is Maturing,,https://cryptonews.com/news/crypto-m-a-growth-shows-how-fast-sector-is-maturing-8872.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
46,,2021-01-11 23:00:00,Crypto Listing and Delisting Announcements: Week 2,,https://cryptonews.com/news/crypto-listing-and-delisting-announcements-week-2-8869.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
47,,2021-01-07 20:15:00,"US Dollar Crashes To USD 40,000 per Bitcoin",,https://cryptonews.com/news/us-dollar-crashes-to-usd-40-000-per-bitcoin-8840.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
48,,2021-01-07 19:16:38,"Bitcoin Overtakes Ethereum, BNB Valuation, BitMEX Completes Verification + More news",,https://cryptonews.com/news/bitcoin-overtakes-ethereum-bnb-valuation-bitmex-completes-ve-8837.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
49,,2021-01-06 11:44:18,‘Kimchi Premium Return’ Reports 'Exaggerated',,https://cryptonews.com/news/kimchi-premium-return-reports-exaggerated-8816.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
50,,2021-01-05 13:07:00,"Bitcoin, Ethereum & Stablecoin Tribes Fight Over Benefits Of OCC News",,https://cryptonews.com/news/bitcoin-ethereum-stablecoin-tribes-fight-over-benefits-of-oc-8804.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
51,,2021-01-04 23:00:00,Crypto Listing and Delisting Announcements: Week 1,,https://cryptonews.com/news/crypto-listing-and-delisting-announcements-week-1-8797.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
52,,2021-01-04 16:35:48,Crypto Market Sentiment Climbs; XRP is Week's Loser but Among Day's Winners,,https://cryptonews.com/news/crypto-market-sentiment-climbs-xrp-is-week-s-loser-but-among-8796.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
53,,2021-01-04 12:30:42,"Coin Race: Top 10 Winners & Losers of December, Q4, and 2020",,https://cryptonews.com/news/coin-race-top-10-winners-losers-of-december-q4-and-2020-8790.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
54,,2021-01-02 13:00:00,"Rallying BTC, Crashing XRP, Welcoming New Year and 20 Crypto Jokes",,https://cryptonews.com/exclusives/rallying-btc-crashing-xrp-welcoming-new-year-and-20-crypto-j-8770.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
55,,2021-01-02 07:47:00,What's in Store for Ethereum in 2021?,,https://cryptonews.com/exclusives/what-s-in-store-for-ethereum-in-2021-8710.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
56,,2020-12-31 17:06:19,"Total Tokenization, Taproot, Bitcoin ETF + More News",,https://cryptonews.com/news/norilsk-nickel-exec-everything-can-be-tokenized-more-news-8780.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
57,,2020-12-31 14:00:00,"Cryptonews Rewind 2020: Q4 - ETH 2.0 Phase 0, BTC Rally, Ripple & Ledger Troubles",,https://cryptonews.com/exclusives/cryptonews-rewind-2020-q4-eth-2-0-phase-0-btc-rally-ripple-l-8759.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
58,,2020-12-31 11:40:00,Binance to Cover USD 10m in Losses for Users Affected by the COVER Hack,,https://cryptonews.com/news/binance-to-cover-usd-10m-in-losses-for-users-affected-by-the-8776.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
59,,2020-12-31 06:48:00,"Bitcoin 3% Away From USD 30,000 (UPDATED)",,https://cryptonews.com/news/bitcoin-3-away-from-usd-30-000-is-outperformed-by-xrp-8773.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
60,,2020-12-30 21:21:00,Order Book Sharing Ban Could Shake South Korean Exchanges to the Core,,https://cryptonews.com/news/order-book-sharing-ban-could-shake-south-korean-exchanges-to-8767.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
61,,2020-12-30 17:14:00,"Cryptonews Rewind 2020: Q3 - DeFi Summer, New Bitcoin Bulls, More Hacks",,https://cryptonews.com/exclusives/cryptonews-rewind-2020-q3-defi-summer-new-bitcoin-bulls-more-8746.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
62,,2020-12-29 17:20:00,"Cryptonews Rewind 2020: Q2 - Bitcoin Halving, CBDCs, And Hacks",,https://cryptonews.com/exclusives/cryptonews-rewind-2020-q2-bitcoin-halving-cbdcs-and-hacks-8729.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
63,,2020-12-29 03:00:00,South Korean Crypto Exchanges Prepare for Order Book Sharing Shutdown,,https://cryptonews.com/news/south-korean-crypto-exchanges-prepare-for-order-book-share-s-8739.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
64,,2020-12-28 22:00:00,Crypto Listing and Delisting Announcements: Week 52,,https://cryptonews.com/news/crypto-listing-and-delisting-announcements-week-52-8747.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
65,,2020-12-28 18:33:00,BlackRock Prepares to Make More Crypto Moves + More News,,https://cryptonews.com/news/blackrock-prepares-to-make-more-crypto-moves-more-news-8745.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
66,,2020-12-28 17:30:00,"Cryptonews Rewind 2020: Q1 - Missile Strike, COVID-19, Black Thursday",,https://cryptonews.com/exclusives/cryptonews-rewind-2020-q1-missile-strike-covid-19-black-thur-8672.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
67,,2020-12-28 14:04:23,Crypto Market Sentiment Slips; Binance Coin Takes The Medal Again,,https://cryptonews.com/news/crypto-market-sentiment-slips-binance-coin-takes-the-medal-a-8743.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
68,,2020-12-28 12:09:36,Binance CEO Says Expansion to Japan Is ‘Unlikely’,,https://cryptonews.com/news/binance-ceo-says-expansion-to-japan-is-unlikely-8740.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
69,,2020-12-07 14:00:00,Paris Blockchain Week Summit: Join the Pros at 30% Off,,https://cryptonews.com/news/paris-blockchain-week-summit-join-the-pros-at-30-off-8529.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
70,,2020-12-05 13:00:00,"First ETHs, High BTCs, Pushed USDCs and 20 Crypto Jokes",,https://cryptonews.com/exclusives/first-eths-high-btcs-pushed-usdcs-and-20-crypto-jokes-8512.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
71,,2020-12-04 18:26:29,Binance Expects Up to USD 1B In Profits This Year + More News,,https://cryptonews.com/news/binance-expects-up-to-usd-1b-in-profits-this-year-more-news-8524.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
72,,2020-12-04 11:38:43,OMG Rallies as OMG Network Sold To a New Owner,,https://cryptonews.com/news/omg-rallies-as-omg-network-sold-to-a-new-owner-8519.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
73,,2020-12-03 17:00:00,The First Crypto Trading Bot with True Results,,https://cryptonews.com/news/the-first-crypto-trading-bot-with-true-results-8501.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
74,,2020-12-02 19:00:17,PayPal CEO Sees 'The Entire World' Going 'Digital First' + More News,,https://cryptonews.com/news/paypal-ceo-sees-the-entire-world-going-digital-first-more-ne-8497.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
75,,2020-12-01 13:01:55,Coin Race: Top Winners/Losers of November; XRP Steals the Month From Bitcoin,,https://cryptonews.com/news/coin-race-top-winners-losers-of-november-xrp-steals-the-mont-8478.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
76,,2020-11-30 23:00:00,Crypto Listing and Delisting Announcements: Week 48,,https://cryptonews.com/news/crypto-listing-and-delisting-announcements-week-48-8470.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
77,,2020-11-30 19:35:58,Ethereum 2.0 Journey in 3½ Phases Is About to Start With Phase 0,,https://cryptonews.com/news/ethereum-2-0-journey-in-3-phases-is-about-to-start-with-phas-8463.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
78,,2020-11-30 18:01:00,Crypto Market Sentiment at the Verge of Positive Zone; Stellar Takes Top,,https://cryptonews.com/news/crypto-market-sentiment-at-the-verge-of-positive-zone-stella-8467.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
79,,2020-11-30 17:20:00,Bitcoin Starts Its Series of Hitting All-Time Highs (UPDATED),,https://cryptonews.com/news/bitcoin-starts-its-series-of-hitting-all-time-highs-8468.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
80,,2020-11-27 03:00:00,"Venezuelan Retailing Heavyweight Starts Accepting Bitcoin, Altcoins",,https://cryptonews.com/news/venezuelan-retailing-heavyweight-starts-accepting-bitcoin-al-8432.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
81,,2020-11-26 13:59:00,The Bitcoin Playbook: Double-Digit Rally -> Double-Digit Selloff -> Pump Again,,https://cryptonews.com/news/the-bitcoin-playbook-double-digit-rally-double-digit-selloff-8431.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
82,,2020-11-25 16:55:33,Wake Up on Black Friday and Smell the Crypto Deals,,https://cryptonews.com/exclusives/wake-up-on-black-friday-and-smell-the-crypto-deals-8419.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
83,,2020-11-25 12:43:26,Ripple-SBI Bond Intensifies Again with XRP Lending Plans in Pipelines,,https://cryptonews.com/news/ripple-sbi-bond-intensifies-again-with-xrp-lending-plans-in-8417.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
84,,2020-11-25 11:40:43,"Blockchain Mag Gets Royal OK, Crypto Comedians Question Queen’s Bitcoin Interest",,https://cryptonews.com/news/blockchain-mag-gets-royal-ok-crypto-comedians-question-queen-8415.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
85,,2020-11-24 18:36:00,Bitcoin All-Time High: What Is Peak Bitcoin Anyway?,,https://cryptonews.com/news/bitcoin-all-time-high-what-is-peak-bitcoin-anyway-8411.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
86,,2020-11-23 23:00:00,Crypto Listing and Delisting Announcements: Week 47,,https://cryptonews.com/news/crypto-listing-and-delisting-announcements-week-47-8395.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
87,,2020-11-23 17:01:13,Crypto Market Sentiment Improves; EOS is the Week's Winner,,https://cryptonews.com/news/crypto-market-sentiment-dragged-down-by-bch-eos-is-the-week-8393.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
88,,2020-11-22 14:00:00,Major Exchanges Are Hiring: Here’s What the Data Is Saying,,https://cryptonews.com/exclusives/major-exchanges-are-hiring-here-s-what-the-data-is-saying-8382.htm,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,
